,start_hour,origin_nta,destination_nta,travel_counts,duration_minutes,arrival_rate
5156,19,MN36,MN17,6,24.333333333333332,0.041
5157,19,MN36,MN23,5,23.2,0.043
5158,19,MN36,MN24,5,23.6,0.042
5159,19,MN36,MN33,5,16.6,0.06
5160,19,MN36,MN34,7,12.142857142857142,0.082
5161,19,MN36,MN35,59,6.491525423728813,0.154
5162,19,MN36,Others,831,28.600481347773766,0.035
5163,19,MN40,MN01,6,19.5,0.051
5164,19,MN40,MN09,5,18.4,0.054
5165,19,MN40,MN11,7,14.857142857142858,0.067
5166,19,MN40,MN12,43,10.255813953488373,0.098
5167,19,MN40,MN13,12,16.333333333333332,0.061
5168,19,MN40,MN14,22,10.454545454545455,0.096
5169,19,MN40,MN17,27,11.481481481481481,0.087
5170,19,MN40,MN19,40,8.225,0.122
5171,19,MN40,MN20,16,9.75,0.103
5172,19,MN40,MN23,9,30.555555555555557,0.033
5173,19,MN40,MN24,20,23.45,0.043
5174,19,MN40,MN25,7,18.285714285714285,0.055
5175,19,MN40,MN28,5,12.4,0.081
5176,19,MN40,MN31,36,8.166666666666666,0.122
5177,19,MN40,MN32,28,8.607142857142858,0.116
5178,19,MN40,MN33,25,9.44,0.106
5179,19,MN40,MN34,20,12.85,0.078
5180,19,MN40,MN35,8,18.25,0.055
5181,19,MN40,MN40,122,7.573770491803279,0.132
5182,19,MN40,MN99,11,6.363636363636363,0.157
5183,19,MN40,Others,1063,35.07902163687677,0.029
5184,19,MN50,MN13,9,12.222222222222221,0.082
5185,19,MN50,MN17,8,10.75,0.093
5186,19,MN50,MN20,11,6.636363636363637,0.151
5187,19,MN50,MN22,5,6.8,0.147
5188,19,MN50,MN23,8,11.0,0.091
5189,19,MN50,MN25,7,11.285714285714286,0.089
5190,19,MN50,Others,75,37.89333333333333,0.026
5191,19,MN99,MN32,6,15.166666666666666,0.066
5192,19,MN99,MN99,6,7.333333333333333,0.136
5193,19,MN99,Others,168,37.11309523809524,0.027
5194,19,Others,MN01,641,20.453978159126365,0.049
5195,19,Others,MN03,584,25.654109589041095,0.039
5196,19,Others,MN04,307,25.2442996742671,0.04
5197,19,Others,MN06,178,30.59550561797753,0.033
5198,19,Others,MN09,490,31.65918367346939,0.032
5199,19,Others,MN11,361,28.185595567867036,0.035
5200,19,Others,MN12,601,32.044925124792016,0.031
5201,19,Others,MN13,1244,36.06350482315113,0.028
5202,19,Others,MN14,319,32.43260188087774,0.031
5203,19,Others,MN15,323,35.87616099071207,0.028
5204,19,Others,MN17,2840,37.679577464788736,0.027
5205,19,Others,MN19,922,35.22559652928417,0.028
5206,19,Others,MN20,734,34.119891008174385,0.029
5207,19,Others,MN21,339,39.61356932153392,0.025
5208,19,Others,MN22,244,39.49590163934426,0.025
5209,19,Others,MN23,731,37.982216142270865,0.026
5210,19,Others,MN24,1079,37.35032437442076,0.027
5211,19,Others,MN25,1418,37.718617771509166,0.027
5212,19,Others,MN27,415,30.77590361445783,0.032
5213,19,Others,MN28,500,33.168,0.03
5214,19,Others,MN31,767,35.74576271186441,0.028
5215,19,Others,MN32,376,33.204787234042556,0.03
5216,19,Others,MN33,585,34.21880341880342,0.029
5217,19,Others,MN34,565,27.042477876106194,0.037
5218,19,Others,MN35,675,24.645925925925926,0.041
5219,19,Others,MN36,843,25.259786476868328,0.04
5220,19,Others,MN40,998,34.69539078156313,0.029
5221,19,Others,MN50,114,35.5,0.028
5222,19,Others,MN99,246,33.983739837398375,0.029
5223,19,Others,Others,3289,36.13165095773791,0.028
5224,20,MN01,MN31,5,16.4,0.061
5225,20,MN01,MN32,6,16.333333333333332,0.061
5226,20,MN01,MN34,5,14.6,0.068
5227,20,MN01,MN36,13,9.0,0.111
5228,20,MN01,Others,613,21.817292006525285,0.046
5229,20,MN03,MN04,33,6.757575757575758,0.148
5230,20,MN03,MN06,14,8.357142857142858,0.12
5231,20,MN03,MN09,16,9.625,0.104
5232,20,MN03,MN12,7,13.142857142857142,0.076
5233,20,MN03,MN13,9,27.555555555555557,0.036
5234,20,MN03,MN17,13,22.307692307692307,0.045
5235,20,MN03,MN25,5,23.4,0.043
5236,20,MN03,MN33,5,16.4,0.061
5237,20,MN03,MN34,18,6.722222222222222,0.149
5238,20,MN03,MN36,20,7.7,0.13
5239,20,MN03,MN40,8,17.25,0.058
5240,20,MN03,Others,559,27.264758497316638,0.037
5241,20,MN04,MN35,8,8.875,0.113
5242,20,MN04,Others,204,26.75,0.037
5243,20,MN06,MN09,6,6.666666666666667,0.15
5244,20,MN06,MN11,12,7.333333333333333,0.136
5245,20,MN06,MN12,9,9.777777777777779,0.102
5246,20,MN06,MN17,5,15.2,0.066
5247,20,MN06,MN36,14,7.5,0.133
5248,20,MN06,Others,205,30.609756097560975,0.033
5249,20,MN09,MN03,8,11.5,0.087
5250,20,MN09,MN04,6,7.833333333333333,0.128
5251,20,MN09,MN11,21,6.714285714285714,0.149
5252,20,MN09,MN12,40,7.275,0.137
5253,20,MN09,MN17,11,16.727272727272727,0.06
5254,20,MN09,MN31,6,12.166666666666666,0.082
5255,20,MN09,MN32,11,16.09090909090909,0.062
5256,20,MN09,MN33,9,14.88888888888889,0.067
5257,20,MN09,MN35,6,11.333333333333334,0.088
5258,20,MN09,MN36,8,9.75,0.103
5259,20,MN09,MN40,7,15.428571428571429,0.065
5260,20,MN09,Others,481,33.99584199584199,0.029
5261,20,MN11,MN03,23,7.130434782608695,0.14
5262,20,MN11,MN04,12,8.416666666666666,0.119
5263,20,MN11,MN09,25,6.24,0.16
5264,20,MN11,MN12,27,9.777777777777779,0.102
5265,20,MN11,MN13,5,21.8,0.046
5266,20,MN11,MN14,7,12.428571428571429,0.08
5267,20,MN11,MN23,6,21.5,0.047
5268,20,MN11,MN33,23,7.6521739130434785,0.131
5269,20,MN11,MN34,19,6.105263157894737,0.164
5270,20,MN11,MN35,12,14.0,0.071
5271,20,MN11,MN36,11,11.363636363636363,0.088
5272,20,MN11,MN40,6,13.5,0.074
5273,20,MN11,Others,351,32.32193732193732,0.031
5274,20,MN12,MN01,6,16.333333333333332,0.061
5275,20,MN12,MN03,7,10.571428571428571,0.095
5276,20,MN12,MN04,9,13.11111111111111,0.076
5277,20,MN12,MN06,5,6.2,0.161
5278,20,MN12,MN09,30,8.4,0.119
5279,20,MN12,MN11,13,8.153846153846153,0.123
5280,20,MN12,MN12,183,6.049180327868853,0.165
5281,20,MN12,MN13,9,15.222222222222221,0.066
5282,20,MN12,MN14,20,9.15,0.109
5283,20,MN12,MN17,19,13.631578947368421,0.073
5284,20,MN12,MN19,5,11.8,0.085
5285,20,MN12,MN20,6,18.0,0.056
5286,20,MN12,MN24,8,17.875,0.056
5287,20,MN12,MN25,6,20.666666666666668,0.048
5288,20,MN12,MN31,10,17.4,0.057
5289,20,MN12,MN32,17,14.529411764705882,0.069
5290,20,MN12,MN33,18,9.88888888888889,0.101
5291,20,MN12,MN34,7,13.142857142857142,0.076
5292,20,MN12,MN35,13,15.76923076923077,0.063
5293,20,MN12,MN36,22,11.454545454545455,0.087
5294,20,MN12,MN40,33,9.242424242424242,0.108
5295,20,MN12,MN99,6,6.0,0.167
5296,20,MN12,Others,648,36.089506172839506,0.028
5297,20,MN13,MN03,13,19.923076923076923,0.05
5298,20,MN13,MN04,5,21.4,0.047
5299,20,MN13,MN09,5,16.2,0.062
5300,20,MN13,MN11,5,16.8,0.06
5301,20,MN13,MN12,15,14.266666666666667,0.07
5302,20,MN13,MN13,109,6.715596330275229,0.149
5303,20,MN13,MN14,9,11.11111111111111,0.09
5304,20,MN13,MN15,11,9.363636363636363,0.107
5305,20,MN13,MN17,43,10.255813953488373,0.098
5306,20,MN13,MN19,14,11.0,0.091
5307,20,MN13,MN20,17,7.647058823529412,0.131
5308,20,MN13,MN21,18,9.166666666666666,0.109
5309,20,MN13,MN22,10,13.8,0.072
5310,20,MN13,MN23,56,8.892857142857142,0.112
5311,20,MN13,MN24,23,14.304347826086957,0.07
5312,20,MN13,MN25,10,10.2,0.098
5313,20,MN13,MN27,8,14.5,0.069
5314,20,MN13,MN28,6,18.166666666666668,0.055
5315,20,MN13,MN31,7,13.857142857142858,0.072
5316,20,MN13,MN34,7,17.857142857142858,0.056
5317,20,MN13,MN35,6,22.333333333333332,0.045
5318,20,MN13,MN40,10,17.0,0.059
5319,20,MN13,MN50,17,12.882352941176471,0.078
5320,20,MN13,Others,812,35.94581280788177,0.028
5321,20,MN14,MN17,14,6.714285714285714,0.149
5322,20,MN14,MN19,6,12.0,0.083
5323,20,MN14,MN31,5,15.8,0.063
5324,20,MN14,MN32,9,18.0,0.056
5325,20,MN14,MN33,17,15.352941176470589,0.065
5326,20,MN14,MN35,7,20.285714285714285,0.049
5327,20,MN14,MN40,18,9.88888888888889,0.101
5328,20,MN14,Others,443,34.1783295711061,0.029
5329,20,MN15,MN12,5,9.0,0.111
5330,20,MN15,MN13,5,9.4,0.106
5331,20,MN15,MN17,26,6.1923076923076925,0.161
5332,20,MN15,MN23,5,12.0,0.083
5333,20,MN15,Others,374,30.989304812834224,0.032
5334,20,MN17,MN03,12,18.833333333333332,0.053
5335,20,MN17,MN09,7,16.428571428571427,0.061
5336,20,MN17,MN11,6,15.5,0.065
5337,20,MN17,MN12,26,11.807692307692308,0.085
5338,20,MN17,MN13,73,10.26027397260274,0.097
5339,20,MN17,MN14,20,7.3,0.137
5340,20,MN17,MN15,25,7.0,0.143
5341,20,MN17,MN17,109,6.990825688073395,0.143
5342,20,MN17,MN19,51,8.352941176470589,0.12
5343,20,MN17,MN20,38,9.368421052631579,0.107
5344,20,MN17,MN21,7,12.142857142857142,0.082
5345,20,MN17,MN22,7,11.285714285714286,0.089
5346,20,MN17,MN23,41,13.414634146341463,0.075
5347,20,MN17,MN24,29,19.0,0.053
5348,20,MN17,MN25,18,15.0,0.067
5349,20,MN17,MN28,15,12.266666666666667,0.082
5350,20,MN17,MN31,41,14.195121951219512,0.07
5351,20,MN17,MN32,24,12.708333333333334,0.079
5352,20,MN17,MN33,8,17.75,0.056
5353,20,MN17,MN34,11,14.636363636363637,0.068
5354,20,MN17,MN35,7,22.714285714285715,0.044
5355,20,MN17,MN40,49,10.183673469387756,0.098
5356,20,MN17,MN50,7,12.0,0.083
5357,20,MN17,MN99,8,13.875,0.072
5358,20,MN17,Others,2514,35.42163882259348,0.028
5359,20,MN19,MN01,5,20.6,0.049
5360,20,MN19,MN03,5,17.2,0.058
5361,20,MN19,MN11,6,14.166666666666666,0.071
5362,20,MN19,MN12,7,14.714285714285714,0.068
5363,20,MN19,MN13,20,14.55,0.069
5364,20,MN19,MN17,44,8.136363636363637,0.123
5365,20,MN19,MN19,54,6.277777777777778,0.159
5366,20,MN19,MN20,23,6.869565217391305,0.146
5367,20,MN19,MN21,17,10.176470588235293,0.098
5368,20,MN19,MN23,11,16.90909090909091,0.059
5369,20,MN19,MN24,7,19.0,0.053
5370,20,MN19,MN25,12,17.166666666666668,0.058
5371,20,MN19,MN31,31,14.064516129032258,0.071
5372,20,MN19,MN32,15,9.466666666666667,0.106
5373,20,MN19,MN33,13,12.615384615384615,0.079
5374,20,MN19,MN34,9,13.444444444444445,0.074
5375,20,MN19,MN36,10,17.7,0.056
5376,20,MN19,MN40,32,10.1875,0.098
5377,20,MN19,Others,848,35.551886792452834,0.028
5378,20,MN20,MN03,6,17.5,0.057
5379,20,MN20,MN11,7,16.142857142857142,0.062
5380,20,MN20,MN12,5,12.4,0.081
5381,20,MN20,MN13,17,8.411764705882353,0.119
5382,20,MN20,MN17,25,8.44,0.118
5383,20,MN20,MN19,14,6.714285714285714,0.149
5384,20,MN20,MN20,26,6.153846153846154,0.162
5385,20,MN20,MN21,7,6.714285714285714,0.149
5386,20,MN20,MN23,11,13.636363636363637,0.073
5387,20,MN20,MN24,5,13.2,0.076
5388,20,MN20,MN25,8,11.125,0.09
5389,20,MN20,MN31,16,10.5,0.095
5390,20,MN20,MN32,5,10.8,0.093
5391,20,MN20,MN33,7,13.714285714285714,0.073
5392,20,MN20,MN34,5,11.8,0.085
5393,20,MN20,MN40,15,12.933333333333334,0.077
5394,20,MN20,Others,555,34.95495495495496,0.029
5395,20,MN21,MN13,15,8.866666666666667,0.113
5396,20,MN21,MN17,11,9.636363636363637,0.104
5397,20,MN21,MN19,12,7.833333333333333,0.128
5398,20,MN21,MN20,27,8.0,0.125
5399,20,MN21,MN23,11,8.636363636363637,0.116
5400,20,MN21,MN24,7,10.142857142857142,0.099
5401,20,MN21,MN25,5,17.2,0.058
5402,20,MN21,MN28,8,10.0,0.1
5403,20,MN21,MN33,7,13.857142857142858,0.072
5404,20,MN21,MN50,15,6.066666666666666,0.165
5405,20,MN21,Others,225,37.79555555555555,0.026
5406,20,MN22,MN13,10,7.6,0.132
5407,20,MN22,MN21,10,9.4,0.106
5408,20,MN22,MN23,13,6.846153846153846,0.146
5409,20,MN22,MN24,6,10.666666666666666,0.094
5410,20,MN22,MN25,5,9.6,0.104
5411,20,MN22,MN27,6,7.833333333333333,0.128
5412,20,MN22,MN28,16,8.1875,0.122
5413,20,MN22,MN50,9,6.666666666666667,0.15
5414,20,MN22,Others,140,38.97857142857143,0.026
5415,20,MN23,MN09,5,17.8,0.056
5416,20,MN23,MN12,9,15.777777777777779,0.063
5417,20,MN23,MN13,44,9.704545454545455,0.103
5418,20,MN23,MN17,23,13.304347826086957,0.075
5419,20,MN23,MN19,12,18.5,0.054
5420,20,MN23,MN20,12,14.083333333333334,0.071
5421,20,MN23,MN21,13,12.923076923076923,0.077
5422,20,MN23,MN22,21,8.142857142857142,0.123
5423,20,MN23,MN23,85,6.623529411764705,0.151
5424,20,MN23,MN24,22,8.363636363636363,0.12
5425,20,MN23,MN25,8,12.25,0.082
5426,20,MN23,MN27,14,12.571428571428571,0.08
5427,20,MN23,MN28,20,13.3,0.075
5428,20,MN23,MN31,6,20.333333333333332,0.049
5429,20,MN23,MN32,6,19.666666666666668,0.051
5430,20,MN23,MN33,5,20.2,0.05
5431,20,MN23,MN35,7,25.285714285714285,0.04
5432,20,MN23,MN40,9,18.77777777777778,0.053
5433,20,MN23,MN50,15,12.266666666666667,0.082
5434,20,MN23,Others,662,38.270392749244714,0.026
5435,20,MN24,MN03,5,24.8,0.04
5436,20,MN24,MN11,6,23.666666666666668,0.042
5437,20,MN24,MN12,6,17.5,0.057
5438,20,MN24,MN13,19,11.789473684210526,0.085
5439,20,MN24,MN17,29,14.0,0.071
5440,20,MN24,MN19,16,16.9375,0.059
5441,20,MN24,MN20,14,17.142857142857142,0.058
5442,20,MN24,MN21,6,14.833333333333334,0.067
5443,20,MN24,MN22,8,13.75,0.073
5444,20,MN24,MN23,38,8.631578947368421,0.116
5445,20,MN24,MN25,36,7.722222222222222,0.129
5446,20,MN24,MN27,11,6.909090909090909,0.145
5447,20,MN24,MN28,17,10.411764705882353,0.096
5448,20,MN24,MN31,6,17.666666666666668,0.057
5449,20,MN24,MN32,10,23.6,0.042
5450,20,MN24,MN34,5,21.4,0.047
5451,20,MN24,MN36,6,22.333333333333332,0.045
5452,20,MN24,MN40,13,20.307692307692307,0.049
5453,20,MN24,Others,1148,36.11498257839721,0.028
5454,20,MN25,MN12,10,20.9,0.048
5455,20,MN25,MN13,21,16.285714285714285,0.061
5456,20,MN25,MN17,27,16.11111111111111,0.062
5457,20,MN25,MN19,24,14.333333333333334,0.07
5458,20,MN25,MN20,10,14.1,0.071
5459,20,MN25,MN21,6,17.5,0.057
5460,20,MN25,MN23,25,10.84,0.092
5461,20,MN25,MN24,33,8.0,0.125
5462,20,MN25,MN25,84,6.083333333333333,0.164
5463,20,MN25,MN27,16,10.125,0.099
5464,20,MN25,MN28,13,9.538461538461538,0.105
5465,20,MN25,MN31,15,18.0,0.056
5466,20,MN25,MN32,7,18.285714285714285,0.055
5467,20,MN25,MN35,5,27.2,0.037
5468,20,MN25,MN50,6,12.833333333333334,0.078
5469,20,MN25,MN99,6,20.5,0.049
5470,20,MN25,Others,1482,34.90958164642375,0.029
5471,20,MN27,MN13,5,22.2,0.045
5472,20,MN27,MN23,7,14.428571428571429,0.069
5473,20,MN27,MN24,9,8.88888888888889,0.112
5474,20,MN27,MN25,7,10.0,0.1
5475,20,MN27,MN28,27,6.7407407407407405,0.148
5476,20,MN27,Others,385,32.11168831168831,0.031
5477,20,MN28,MN12,6,20.166666666666668,0.05
5478,20,MN28,MN13,5,17.0,0.059
5479,20,MN28,MN17,15,15.066666666666666,0.066
5480,20,MN28,MN19,8,9.875,0.101
5481,20,MN28,MN21,7,16.285714285714285,0.061
5482,20,MN28,MN22,14,8.214285714285714,0.122
5483,20,MN28,MN23,7,15.0,0.067
5484,20,MN28,MN24,9,10.444444444444445,0.096
5485,20,MN28,MN25,13,9.615384615384615,0.104
5486,20,MN28,MN27,19,6.7894736842105265,0.147
5487,20,MN28,MN28,38,7.2368421052631575,0.138
5488,20,MN28,MN50,6,9.5,0.105
5489,20,MN28,Others,417,33.15347721822542,0.03
5490,20,MN31,MN01,6,16.833333333333332,0.059
5491,20,MN31,MN09,7,15.142857142857142,0.066
5492,20,MN31,MN12,14,18.071428571428573,0.055
5493,20,MN31,MN13,10,16.3,0.061
5494,20,MN31,MN17,10,16.9,0.059
5495,20,MN31,MN19,14,18.428571428571427,0.054
5496,20,MN31,MN25,11,18.363636363636363,0.054
5497,20,MN31,MN31,38,8.763157894736842,0.114
5498,20,MN31,MN32,20,8.5,0.118
5499,20,MN31,MN33,6,10.833333333333334,0.092
5500,20,MN31,MN36,6,19.833333333333332,0.05
5501,20,MN31,MN40,31,7.225806451612903,0.138
5502,20,MN31,Others,648,35.82716049382716,0.028
5503,20,MN32,MN12,8,17.875,0.056
5504,20,MN32,MN13,5,15.2,0.066
5505,20,MN32,MN17,9,13.222222222222221,0.076
5506,20,MN32,MN19,9,10.666666666666666,0.094
5507,20,MN32,MN20,5,8.2,0.122
5508,20,MN32,MN24,5,22.4,0.045
5509,20,MN32,MN25,8,19.5,0.051
5510,20,MN32,MN31,21,8.952380952380953,0.112
5511,20,MN32,MN32,27,7.074074074074074,0.141
5512,20,MN32,MN33,12,12.833333333333334,0.078
5513,20,MN32,MN34,9,10.88888888888889,0.092
5514,20,MN32,MN40,37,6.675675675675675,0.15
5515,20,MN32,Others,333,32.63963963963964,0.031
5516,20,MN33,MN01,9,15.11111111111111,0.066
5517,20,MN33,MN03,9,14.777777777777779,0.068
5518,20,MN33,MN09,5,12.2,0.082
5519,20,MN33,MN11,11,6.636363636363637,0.151
5520,20,MN33,MN12,19,11.578947368421053,0.086
5521,20,MN33,MN14,5,16.8,0.06
5522,20,MN33,MN17,6,17.0,0.059
5523,20,MN33,MN25,6,22.0,0.045
5524,20,MN33,MN31,6,9.5,0.105
5525,20,MN33,MN32,23,10.73913043478261,0.093
5526,20,MN33,MN33,52,6.8076923076923075,0.147
5527,20,MN33,MN34,32,8.6875,0.115
5528,20,MN33,MN40,23,8.434782608695652,0.119
5529,20,MN33,Others,602,35.667774086378735,0.028
5530,20,MN34,MN01,9,14.555555555555555,0.069
5531,20,MN34,MN03,29,7.827586206896552,0.128
5532,20,MN34,MN04,7,13.857142857142858,0.072
5533,20,MN34,MN09,8,11.25,0.089
5534,20,MN34,MN11,29,7.689655172413793,0.13
5535,20,MN34,MN12,12,11.333333333333334,0.088
5536,20,MN34,MN17,5,15.8,0.063
5537,20,MN34,MN19,5,11.6,0.086
5538,20,MN34,MN23,5,25.0,0.04
5539,20,MN34,MN25,5,21.0,0.048
5540,20,MN34,MN31,8,13.0,0.077
5541,20,MN34,MN32,11,7.545454545454546,0.133
5542,20,MN34,MN33,33,8.090909090909092,0.124
5543,20,MN34,MN34,54,6.648148148148148,0.15
5544,20,MN34,MN35,7,12.142857142857142,0.082
5545,20,MN34,MN36,10,12.6,0.079
5546,20,MN34,MN40,12,9.416666666666666,0.106
5547,20,MN34,Others,646,28.5015479876161,0.035
5548,20,MN35,MN01,19,7.052631578947368,0.142
5549,20,MN35,MN03,6,9.0,0.111
5550,20,MN35,MN17,8,24.375,0.041
5551,20,MN35,MN34,7,12.571428571428571,0.08
5552,20,MN35,MN36,46,7.369565217391305,0.136
5553,20,MN35,MN40,7,19.0,0.053
5554,20,MN35,Others,668,25.50748502994012,0.039
5555,20,MN36,MN01,9,7.444444444444445,0.134
5556,20,MN36,MN03,10,10.1,0.099
5557,20,MN36,MN09,5,13.6,0.074
5558,20,MN36,MN12,6,11.333333333333334,0.088
5559,20,MN36,MN17,5,22.4,0.045
5560,20,MN36,MN19,5,16.6,0.06
5561,20,MN36,MN34,12,12.583333333333334,0.079
5562,20,MN36,MN35,49,6.6938775510204085,0.149
5563,20,MN36,MN40,6,18.0,0.056
5564,20,MN36,Others,886,27.693002257336342,0.036
5565,20,MN40,MN01,5,24.0,0.042
5566,20,MN40,MN09,6,12.833333333333334,0.078
5567,20,MN40,MN11,10,18.6,0.054
5568,20,MN40,MN12,38,9.605263157894736,0.104
5569,20,MN40,MN13,10,22.9,0.044
5570,20,MN40,MN14,16,14.5625,0.069
5571,20,MN40,MN17,17,13.529411764705882,0.074
5572,20,MN40,MN19,16,9.75,0.103
5573,20,MN40,MN20,9,13.555555555555555,0.074
5574,20,MN40,MN23,16,21.75,0.046
5575,20,MN40,MN24,10,22.3,0.045
5576,20,MN40,MN31,40,9.55,0.105
5577,20,MN40,MN32,23,9.26086956521739,0.108
5578,20,MN40,MN33,29,7.827586206896552,0.128
5579,20,MN40,MN34,17,11.058823529411764,0.09
5580,20,MN40,MN40,83,7.819277108433735,0.128
5581,20,MN40,MN99,13,7.769230769230769,0.129
5582,20,MN40,Others,984,35.41463414634146,0.028
5583,20,MN50,MN13,7,10.0,0.1
5584,20,MN50,MN17,8,8.5,0.118
5585,20,MN50,MN21,5,7.8,0.128
5586,20,MN50,MN23,8,12.25,0.082
5587,20,MN50,MN25,6,12.333333333333334,0.081
5588,20,MN50,MN28,10,6.9,0.145
5589,20,MN50,MN50,8,7.125,0.14
5590,20,MN50,Others,66,36.0,0.028
5591,20,MN99,MN12,5,12.4,0.081
5592,20,MN99,MN99,12,8.166666666666666,0.122
5593,20,MN99,Others,200,38.575,0.026
5594,20,Others,MN01,557,20.538599640933572,0.049
5595,20,Others,MN03,498,25.576305220883533,0.039
5596,20,Others,MN04,238,26.51260504201681,0.038
5597,20,Others,MN06,165,30.56969696969697,0.033
5598,20,Others,MN09,389,31.65038560411311,0.032
5599,20,Others,MN11,302,29.602649006622517,0.034
5600,20,Others,MN12,467,33.29122055674518,0.03
5601,20,Others,MN13,998,37.21442885771543,0.027
5602,20,Others,MN14,301,32.72425249169435,0.031
5603,20,Others,MN15,250,33.636,0.03
5604,20,Others,MN17,2138,38.5710944808232,0.026
5605,20,Others,MN19,769,37.24057217165149,0.027
5606,20,Others,MN20,612,35.52777777777778,0.028
5607,20,Others,MN21,306,40.1797385620915,0.025
5608,20,Others,MN22,191,37.33507853403141,0.027
5609,20,Others,MN23,552,37.91123188405797,0.026
5610,20,Others,MN24,828,37.20169082125604,0.027
5611,20,Others,MN25,1057,36.95648060548723,0.027
5612,20,Others,MN27,350,29.7,0.034
5613,20,Others,MN28,406,32.6551724137931,0.031
5614,20,Others,MN31,615,34.65365853658537,0.029
5615,20,Others,MN32,300,34.3,0.029
5616,20,Others,MN33,482,32.72821576763486,0.031
5617,20,Others,MN34,476,26.710084033613445,0.037
5618,20,Others,MN35,538,23.882899628252787,0.042
5619,20,Others,MN36,625,26.3552,0.038
5620,20,Others,MN40,862,35.74477958236659,0.028
5621,20,Others,MN50,93,39.58064516129032,0.025
5622,20,Others,MN99,188,35.06382978723404,0.029
5623,20,Others,Others,2922,36.09514031485284,0.028
5624,21,MN01,Others,480,22.854166666666668,0.044
5625,21,MN03,MN04,14,6.285714285714286,0.159
5626,21,MN03,MN11,13,7.461538461538462,0.134
5627,21,MN03,MN12,10,10.9,0.092
5628,21,MN03,MN17,6,21.833333333333332,0.046
5629,21,MN03,MN34,11,8.181818181818182,0.122
5630,21,MN03,MN35,8,9.125,0.11
5631,21,MN03,MN36,9,11.222222222222221,0.089
5632,21,MN03,Others,478,27.502092050209207,0.036
5633,21,MN04,MN03,15,6.266666666666667,0.16
5634,21,MN04,MN35,6,6.666666666666667,0.15
5635,21,MN04,MN36,5,6.2,0.161
5636,21,MN04,Others,182,30.01098901098901,0.033
5637,21,MN06,MN03,9,6.777777777777778,0.148
5638,21,MN06,MN35,6,10.0,0.1
5639,21,MN06,MN36,5,13.2,0.076
5640,21,MN06,Others,148,29.945945945945947,0.033
5641,21,MN09,MN03,5,8.0,0.125
5642,21,MN09,MN04,9,8.11111111111111,0.123
5643,21,MN09,MN11,17,7.117647058823529,0.14
5644,21,MN09,MN12,31,9.096774193548388,0.11
5645,21,MN09,MN17,5,13.2,0.076
5646,21,MN09,MN35,6,11.333333333333334,0.088
5647,21,MN09,MN36,10,12.1,0.083
5648,21,MN09,Others,362,35.033149171270715,0.029
5649,21,MN11,MN04,8,8.125,0.123
5650,21,MN11,MN06,10,8.5,0.118
5651,21,MN11,MN09,20,6.1,0.164
5652,21,MN11,MN12,13,10.461538461538462,0.096
5653,21,MN11,MN25,5,21.0,0.048
5654,21,MN11,MN33,5,8.4,0.119
5655,21,MN11,MN34,11,8.818181818181818,0.113
5656,21,MN11,MN35,5,13.6,0.074
5657,21,MN11,MN36,10,12.7,0.079
5658,21,MN11,Others,283,34.22968197879859,0.029
5659,21,MN12,MN04,9,8.666666666666666,0.115
5660,21,MN12,MN09,32,8.46875,0.118
5661,21,MN12,MN11,15,10.866666666666667,0.092
5662,21,MN12,MN12,129,6.348837209302325,0.158
5663,21,MN12,MN17,11,15.545454545454545,0.064
5664,21,MN12,MN19,12,15.833333333333334,0.063
5665,21,MN12,MN20,6,17.0,0.059
5666,21,MN12,MN24,5,19.0,0.053
5667,21,MN12,MN31,6,13.333333333333334,0.075
5668,21,MN12,MN32,8,10.875,0.092
5669,21,MN12,MN33,15,11.0,0.091
5670,21,MN12,MN34,9,15.777777777777779,0.063
5671,21,MN12,MN35,6,14.833333333333334,0.067
5672,21,MN12,MN36,7,10.857142857142858,0.092
5673,21,MN12,MN40,20,7.6,0.132
5674,21,MN12,MN99,8,7.375,0.136
5675,21,MN12,Others,465,36.49677419354839,0.027
5676,21,MN13,MN03,7,23.0,0.043
5677,21,MN13,MN11,7,18.142857142857142,0.055
5678,21,MN13,MN12,5,13.8,0.072
5679,21,MN13,MN13,73,6.726027397260274,0.149
5680,21,MN13,MN17,33,9.121212121212121,0.11
5681,21,MN13,MN19,8,9.5,0.105
5682,21,MN13,MN20,11,9.0,0.111
5683,21,MN13,MN22,8,13.625,0.073
5684,21,MN13,MN23,28,8.428571428571429,0.119
5685,21,MN13,MN24,7,16.0,0.062
5686,21,MN13,MN25,12,19.5,0.051
5687,21,MN13,MN28,7,16.571428571428573,0.06
5688,21,MN13,MN32,9,15.666666666666666,0.064
